,Cliente,Sexo,Idade,Empresa,Salario,Saldo_cc,Saldo_poupança,Saldo_investimento,Devedor_cartao,Inadimplente
46066,46066,M,31,Privada,6183.0,794.33,0.0,0.0,3763.15,0
53332,53332,F,32,Pública,5288.0,778.54,0.0,0.0,1008.88,0
13787,13787,M,31,Privada,5412.54,400.72,0.0,0.0,5278.08,1
11134,11134,M,31,Privada,5797.0,1012.56,0.0,0.0,621.75,0
50745,50745,M,33,Privada,5897.0,697.19,0.0,0.0,2393.02,0
50124,50124,M,36,Privada,5976.0,1306.33,0.0,0.0,4209.1,0
85926,85926,F,34,Privada,5556.6,702.69,0.0,0.0,9398.66,1
8924,8924,F,30,Privada,5242.0,1013.48,0.0,0.0,2496.31,0
24576,24576,F,31,Pública,5284.0,794.95,0.0,0.0,3743.7,0
31901,31901,M,33,Privada,5661.46,727.68,0.0,0.0,8057.57,1
81992,81992,F,25,Autônomo,4745.0,569.81,0.0,0.0,969.07,0
60873,60873,F,36,Privada,5962.32,659.29,0.0,0.0,2267.66,1
75264,75264,F,26,Autônomo,4700.08,301.03,0.0,0.0,3593.36,1
761,761,M,32,Autônomo,5316.5,558.56,0.0,0.0,6252.2,1
6886,6886,M,35,Privada,5840.0,1254.43,0.0,0.0,1322.22,0
48571,48571,M,30,Privada,5516.0,1106.29,0.0,0.0,4207.3,0
44177,44177,F,30,Autônomo,5295.0,654.51,0.0,0.0,2040.82,0
2296,2296,M,33,Privada,5633.0,973.5,0.0,0.0,3019.39,0
24259,24259,M,31,Privada,5695.0,745.11,0.0,0.0,2313.97,0
51635,51635,M,32,Autônomo,5153.0,706.19,0.0,0.0,3083.69,0
56455,56455,M,35,Privada,5645.78,881.15,0.0,0.0,2370.58,1
76912,76912,M,35,Privada,6081.0,889.6,18233.95,9044.95,0.0,0
90518,90518,M,35,Privada,6011.0,1200.98,0.0,0.0,5767.58,0
78168,78168,M,33,Privada,5720.0,1003.19,0.0,0.0,2790.42,0
27139,27139,M,30,Pública,5480.0,847.58,0.0,0.0,4176.64,0
54861,54861,F,32,Privada,5353.0,640.43,0.0,0.0,0.0,0
77436,77436,F,31,Pública,5146.0,841.42,15645.06,11401.02,0.0,0
32759,32759,F,28,Privada,5014.66,504.33,0.0,0.0,4795.6,1
21037,21037,F,28,Privada,5310.0,1015.69,0.0,0.0,3707.39,0
47594,47594,F,32,Pública,5102.0,582.74,15017.22,13736.11,0.0,0
56228,56228,M,28,Autônomo,5061.7,337.27,0.0,0.0,3132.11,1
45386,45386,F,33,Privada,5430.0,921.32,0.0,0.0,1905.6,0
29391,29391,M,37,Privada,5864.32,775.23,0.0,0.0,5546.05,1
92069,92069,M,31,Pública,5237.0,1025.35,0.0,0.0,0.0,0
52010,52010,M,38,Privada,5878.0,663.64,0.0,0.0,4913.8,0
13288,13288,M,36,Privada,5659.0,1121.72,17044.05,9097.82,0.0,0
91418,91418,F,30,Pública,5390.0,283.33,0.0,0.0,3479.96,0
74933,74933,M,31,Pública,5578.0,693.19,0.0,0.0,4141.43,0
52041,52041,M,33,Privada,5697.0,660.99,0.0,0.0,4065.79,0
86443,86443,F,29,Privada,5304.74,583.9,0.0,0.0,1436.72,1
59330,59330,F,29,Pública,5094.04,595.08,0.0,0.0,5478.85,1
21942,21942,F,33,Privada,5161.0,946.12,0.0,0.0,3504.62,0
48833,48833,M,33,Pública,5810.0,1116.25,17480.64,10327.25,0.0,0
31617,31617,M,35,Privada,5540.0,572.27,0.0,0.0,1974.59,0
23515,23515,M,33,Privada,5701.64,642.78,0.0,0.0,4557.98,1
43972,43972,M,33,Privada,5330.22,429.4,0.0,0.0,8437.52,1
32821,32821,F,31,Privada,5331.2,469.31,0.0,0.0,6472.49,1
88169,88169,M,33,Privada,5717.0,686.71,17266.26,9507.62,0.0,0
60926,60926,M,32,Privada,5704.0,800.44,0.0,0.0,5765.46,0
40159,40159,F,31,Autônomo,5574.0,828.24,16795.69,13396.99,0.0,0
22053,22053,M,30,Pública,5142.06,726.47,0.0,0.0,3327.78,1
44930,44930,M,35,Pública,5480.0,801.16,0.0,0.0,5637.18,0
48584,48584,M,37,Privada,6001.52,1033.96,0.0,0.0,5611.49,1
45874,45874,F,27,Privada,5128.0,1005.93,0.0,0.0,2913.17,0
29989,29989,F,30,Privada,5284.0,1057.62,0.0,0.0,1303.53,0
54643,54643,M,36,Privada,6053.0,1000.14,17980.19,8823.83,0.0,0
42957,42957,M,34,Privada,5856.0,793.39,0.0,0.0,3288.56,0
73420,73420,M,31,Privada,5777.0,1155.48,0.0,0.0,2194.25,0
82061,82061,F,33,Privada,5551.0,874.26,0.0,0.0,114.96,0
96197,96197,M,30,Privada,5649.7,717.31,0.0,0.0,4951.15,1
23064,23064,F,25,Pública,5108.0,479.33,0.0,0.0,3696.41,0
74390,74390,F,30,Pública,5091.0,740.36,15635.79,9920.67,0.0,0
85943,85943,M,34,Privada,5969.0,900.78,0.0,0.0,0.0,0
54426,54426,M,31,Autônomo,5383.0,890.23,0.0,0.0,2660.85,0
59600,59600,M,33,Pública,5548.0,520.47,16400.59,10638.18,0.0,0
2234,2234,F,29,Privada,5223.0,644.39,0.0,0.0,2863.01,0
76797,76797,M,31,Privada,5548.0,513.95,0.0,0.0,1695.8,0
13766,13766,M,34,Privada,5386.08,570.06,0.0,0.0,4493.92,1
47476,47476,M,33,Pública,5358.64,474.98,0.0,0.0,2921.73,1
82496,82496,F,24,Autônomo,4461.0,356.61,0.0,0.0,3213.96,0
25569,25569,F,31,Privada,4967.62,506.95,0.0,0.0,3647.34,1
11533,11533,F,28,Privada,5207.0,563.86,0.0,0.0,2464.64,0
95640,95640,M,28,Autônomo,5405.68,419.62,0.0,0.0,3251.9,1
99315,99315,F,32,Privada,5647.0,816.33,17228.49,15307.24,0.0,0
74176,74176,M,32,Pública,5369.0,829.27,0.0,0.0,2466.37,0
65037,65037,F,32,Privada,5130.0,769.76,0.0,0.0,2316.97,0
14347,14347,M,33,Privada,5672.0,819.23,17043.52,10714.59,0.0,0
60721,60721,M,34,Privada,5985.84,671.82,0.0,0.0,1785.73,1
12341,12341,M,33,Privada,5826.0,1005.07,0.0,0.0,4069.44,0
46666,46666,M,31,Privada,5693.0,962.64,0.0,0.0,952.41,0
51358,51358,F,34,Privada,5483.0,740.35,16278.81,10467.22,0.0,0
86671,86671,M,31,Privada,5546.0,599.64,16688.87,15480.55,0.0,0
1640,1640,F,30,Privada,5104.0,502.3,0.0,0.0,0.0,0
62406,62406,F,27,Pública,5169.0,677.8,0.0,0.0,2601.79,0
59762,59762,F,32,Pública,5352.0,793.35,0.0,0.0,0.0,0
65596,65596,F,31,Privada,5215.0,501.44,0.0,0.0,0.0,0
57124,57124,M,33,Privada,5583.0,870.66,16674.23,14960.18,0.0,0
58791,58791,F,30,Pública,5091.0,574.11,0.0,0.0,3473.86,0
48070,48070,M,29,Autônomo,5306.0,962.98,0.0,0.0,1803.5,0
95743,95743,F,24,Autônomo,4524.0,571.06,0.0,0.0,3344.73,0
59568,59568,M,32,Privada,5536.0,674.86,0.0,0.0,2926.2,0
21851,21851,F,31,Privada,5537.0,1144.33,0.0,0.0,2455.08,0
98578,98578,F,29,Pública,5008.0,484.18,14936.33,7334.29,0.0,0
27819,27819,M,32,Pública,5266.0,1158.62,15641.66,16522.52,0.0,0
15476,15476,F,23,Autônomo,4535.0,381.35,0.0,0.0,4610.03,0
35129,35129,M,34,Privada,5388.04,635.96,0.0,0.0,5161.96,1
8331,8331,M,39,Privada,6300.0,1220.09,0.0,0.0,5746.09,0
64744,64744,F,32,Privada,5350.8,839.05,0.0,0.0,6193.99,1
78119,78119,M,36,Privada,5862.36,516.07,0.0,0.0,2225.31,1
3136,3136,M,32,Privada,5584.0,539.17,0.0,0.0,887.64,0
49810,49810,F,29,Pública,5084.0,772.04,15393.15,8518.45,0.0,0
77524,77524,F,28,Privada,5015.0,984.7,0.0,0.0,3236.41,0
72638,72638,M,31,Privada,5665.0,1070.1,0.0,0.0,5350.29,0
89409,89409,M,33,Privada,5575.22,626.56,0.0,0.0,5989.49,1
65840,65840,M,34,Privada,5732.0,1115.04,0.0,0.0,2333.01,0
61879,61879,F,32,Privada,5454.68,651.32,0.0,0.0,1974.92,1
35414,35414,M,31,Pública,5320.0,895.54,0.0,0.0,2092.0,0
98246,98246,M,32,Pública,5482.0,870.05,0.0,0.0,3412.58,0
65587,65587,M,38,Privada,6220.0,1534.37,0.0,0.0,2199.0,0
48374,48374,F,28,Privada,5183.0,833.9,0.0,0.0,1990.42,0
24785,24785,M,34,Privada,5878.0,912.38,0.0,0.0,4236.81,0
28055,28055,M,29,Autônomo,5037.0,469.26,0.0,0.0,184.65,0
67933,67933,F,30,Privada,5041.0,573.28,0.0,0.0,2082.42,0
37958,37958,M,30,Pública,5366.48,752.91,0.0,0.0,6918.69,1
70821,70821,F,31,Privada,5359.0,291.37,0.0,0.0,2686.73,0
32958,32958,M,34,Privada,5835.0,974.81,17391.43,15094.37,0.0,0
1597,1597,F,32,Pública,5588.0,986.04,0.0,0.0,1570.02,0
75209,75209,F,30,Privada,5475.0,929.02,0.0,0.0,2935.03,0
47247,47247,M,34,Privada,5768.0,1014.86,0.0,0.0,6138.45,0
14620,14620,F,25,Autônomo,4601.0,295.68,0.0,0.0,1595.68,0
44744,44744,F,29,Privada,5304.0,768.59,0.0,0.0,6650.37,0
38080,38080,M,35,Privada,5745.0,682.18,0.0,0.0,1517.93,0
95239,95239,M,33,Pública,5471.0,982.25,0.0,0.0,3699.47,0
30449,30449,M,32,Privada,5727.0,1007.79,0.0,0.0,4244.29,0
72681,72681,F,29,Autônomo,5261.62,470.96,0.0,0.0,2060.78,1
80478,80478,M,36,Privada,6213.0,1138.68,0.0,0.0,1549.74,0
95887,95887,M,30,Autônomo,5094.04,629.52,0.0,0.0,7411.36,1
37275,37275,F,29,Privada,5008.0,893.6,0.0,0.0,2483.27,0
57230,57230,M,28,Autônomo,5079.0,804.66,15247.57,10039.94,0.0,0
22738,22738,M,33,Privada,5711.0,1017.64,0.0,0.0,3621.41,0
62372,62372,M,36,Privada,5643.0,1072.46,16865.45,3465.6,0.0,0
61871,61871,M,32,Privada,5631.08,554.26,0.0,0.0,4525.46,1
22650,22650,F,32,Pública,5348.0,650.1,0.0,0.0,6362.85,0
62419,62419,M,33,Privada,5541.0,873.48,0.0,0.0,603.59,0
60787,60787,M,34,Privada,6018.0,1028.6,0.0,0.0,4093.48,0
80077,80077,F,34,Privada,5514.0,647.01,0.0,0.0,1673.96,0
62274,62274,M,35,Privada,5724.0,1099.81,0.0,0.0,2384.84,0
38874,38874,M,31,Privada,5651.0,1067.04,16981.85,12243.53,0.0,0
83292,83292,M,33,Pública,5408.0,794.74,0.0,0.0,4480.56,0
79665,79665,M,33,Privada,5671.0,989.13,16949.84,11795.76,0.0,0
96742,96742,F,28,Pública,5148.0,920.06,0.0,0.0,3226.5,0
31427,31427,M,36,Privada,5687.0,1081.7,16885.2,7634.99,0.0,0
63332,63332,F,30,Privada,5101.88,700.08,0.0,0.0,1353.25,1
55594,55594,M,32,Pública,5284.0,1067.49,0.0,0.0,1808.53,0
95739,95739,F,29,Pública,5184.0,777.44,0.0,0.0,0.0,0
27571,27571,M,36,Privada,6110.0,1095.53,18554.15,10332.4,0.0,0
3307,3307,F,34,Autônomo,5284.16,502.14,0.0,0.0,1905.13,1
41477,41477,M,32,Pública,5445.0,788.59,0.0,0.0,2422.08,0
91560,91560,M,34,Privada,5831.98,660.3,0.0,0.0,4262.86,1
99499,99499,M,29,Pública,5286.0,958.01,0.0,0.0,0.0,0
58417,58417,F,28,Autônomo,4897.0,255.21,0.0,0.0,5302.43,0
47958,47958,M,33,Privada,5734.0,1197.66,0.0,0.0,1511.11,0
94588,94588,M,35,Pública,5718.3,777.16,0.0,0.0,2394.1,1
98309,98309,F,29,Privada,5208.0,664.62,0.0,0.0,2445.33,0
80412,80412,F,31,Privada,5057.0,335.96,0.0,0.0,4462.45,0
7814,7814,F,32,Privada,5912.0,916.86,0.0,0.0,6342.92,0
71136,71136,F,30,Pública,5438.0,558.43,0.0,0.0,2569.27,0
7443,7443,M,31,Pública,5184.0,741.58,0.0,0.0,2083.53,0
98132,98132,M,33,Privada,5402.74,507.9,0.0,0.0,4817.37,1
41,41,M,36,Privada,6350.0,1193.93,0.0,0.0,3326.73,0
75186,75186,F,28,Pública,4974.0,284.67,0.0,0.0,4577.03,0
77972,77972,M,33,Privada,5441.94,433.62,0.0,0.0,4844.25,1
6592,6592,M,34,Privada,5810.0,738.82,17346.37,11375.1,0.0,0
58071,58071,F,36,Privada,5965.0,1228.95,0.0,0.0,76.64,0
3332,3332,M,37,Privada,6164.0,1161.52,0.0,0.0,4933.68,0
93479,93479,F,30,Pública,5015.0,565.88,0.0,0.0,3048.05,0
36863,36863,M,32,Privada,5595.0,577.82,16850.03,12724.67,0.0,0
18804,18804,F,32,Privada,5348.0,809.98,0.0,0.0,0.0,0
90312,90312,F,31,Pública,4998.0,777.0,0.0,0.0,3579.27,0
24546,24546,M,33,Privada,5618.34,519.76,0.0,0.0,5187.75,1
93244,93244,M,27,Autônomo,5135.2,639.02,0.0,0.0,4312.87,1
37358,37358,M,32,Pública,5423.0,596.84,0.0,0.0,2978.09,0
78402,78402,F,25,Autônomo,4550.0,772.39,13657.59,8215.6,0.0,0
47795,47795,M,33,Privada,5617.0,1375.86,0.0,0.0,915.72,0
9196,9196,M,32,Privada,5700.0,488.49,16870.48,11042.3,0.0,0
39378,39378,M,36,Privada,5878.0,908.47,0.0,0.0,3254.74,0
80033,80033,M,35,Privada,5927.0,926.52,0.0,0.0,1917.79,0
39453,39453,M,35,Privada,6173.0,876.73,0.0,0.0,2883.16,0
3738,3738,M,32,Privada,5764.0,834.72,0.0,0.0,5717.55,0
13607,13607,M,34,Privada,5656.56,552.57,0.0,0.0,6066.66,1
63148,63148,F,29,Privada,5292.0,870.54,0.0,0.0,2325.81,0
9585,9585,M,31,Pública,5600.0,835.02,16627.76,16607.5,0.0,0
76491,76491,M,34,Privada,5799.0,722.4,0.0,0.0,1854.69,0
52312,52312,M,35,Privada,5800.0,1116.2,0.0,0.0,3644.52,0
65736,65736,M,36,Privada,6077.96,728.01,0.0,0.0,3711.89,1
34833,34833,F,28,Autônomo,4984.0,746.56,0.0,0.0,1855.17,0
151,151,F,29,Pública,4977.42,494.82,0.0,0.0,4411.98,1
33394,33394,M,32,Privada,5765.34,683.3,0.0,0.0,5162.53,1
19764,19764,M,34,Privada,5968.0,1108.99,0.0,0.0,2951.65,0
99175,99175,M,36,Privada,5998.0,1112.07,0.0,0.0,1658.51,0
85191,85191,F,27,Privada,5060.0,587.76,0.0,0.0,3149.08,0
39346,39346,F,32,Privada,5193.0,952.3,0.0,0.0,3090.63,0
7658,7658,F,31,Privada,5222.0,1004.96,0.0,0.0,1752.73,0
14832,14832,M,32,Privada,5684.0,1025.3,0.0,0.0,2084.51,0
94081,94081,M,34,Privada,5681.0,837.7,17101.81,12139.87,0.0,0
49401,49401,M,37,Privada,5551.7,754.27,0.0,0.0,3922.81,1
36293,36293,M,34,Privada,6025.0,797.48,0.0,0.0,3541.78,0
37775,37775,M,32,Pública,5497.0,675.96,0.0,0.0,2867.89,0
31093,31093,F,27,Autônomo,4717.0,420.47,0.0,0.0,1444.21,0
65410,65410,F,29,Privada,5070.52,524.35,0.0,0.0,299.22,1
6026,6026,F,28,Privada,5232.0,847.65,15610.09,12550.06,0.0,0
69270,69270,M,33,Privada,5926.0,1145.04,0.0,0.0,0.0,0
27073,27073,F,31,Pública,5111.0,693.81,0.0,0.0,0.0,0
58855,58855,M,35,Privada,6109.0,1178.51,0.0,0.0,0.0,0
40176,40176,F,37,Privada,6049.0,964.29,0.0,0.0,5111.36,0
49581,49581,F,33,Privada,5829.0,764.9,0.0,0.0,1545.64,0
64339,64339,M,33,Autônomo,5329.24,628.0,0.0,0.0,5647.93,1
53030,53030,M,33,Privada,5913.0,784.26,0.0,0.0,3308.76,0
2917,2917,F,31,Pública,5179.0,990.68,15418.54,7607.66,0.0,0
16400,16400,F,29,Autônomo,4888.0,407.24,0.0,0.0,1271.06,0
52619,52619,F,28,Privada,4957.82,539.28,0.0,0.0,3333.93,1
52110,52110,F,34,Privada,5455.0,702.37,16547.02,10671.55,0.0,0
89016,89016,F,32,Privada,5790.0,1373.6,0.0,0.0,1512.57,0
40226,40226,F,31,Pública,5282.2,614.45,0.0,0.0,2898.49,1
95957,95957,M,30,Pública,5582.0,1114.26,0.0,0.0,3573.63,0
63411,63411,F,32,Privada,5717.0,905.36,0.0,0.0,2769.57,0
9927,9927,F,30,Privada,5199.88,418.0,0.0,0.0,4716.38,1
43560,43560,M,31,Pública,5134.22,632.3,0.0,0.0,4629.18,1
93081,93081,M,32,Pública,5497.0,1033.74,0.0,0.0,211.56,0
43376,43376,F,33,Privada,5883.0,1208.52,0.0,0.0,768.78,0
52444,52444,M,37,Privada,6059.0,1454.56,18050.1,9325.44,0.0,0
91419,91419,M,34,Autônomo,5477.0,950.4,16373.85,11123.54,0.0,0
62683,62683,F,31,Pública,5207.0,988.46,0.0,0.0,2781.58,0
64370,64370,M,29,Pública,5327.28,716.83,0.0,0.0,4246.94,1
89437,89437,F,31,Privada,5116.0,942.79,15574.08,12069.89,0.0,0
23824,23824,M,30,Pública,5323.0,979.64,0.0,0.0,2946.48,0
98162,98162,M,32,Pública,5609.0,1041.28,0.0,0.0,2860.38,0
41022,41022,M,36,Privada,5899.6,630.29,0.0,0.0,6796.13,1
93340,93340,M,32,Pública,5648.0,1267.46,0.0,0.0,0.0,0
45611,45611,F,35,Autônomo,5550.0,936.99,0.0,0.0,1132.58,0
67077,67077,F,28,Pública,5138.0,728.11,0.0,0.0,3763.57,0
46583,46583,M,35,Pública,5830.0,453.72,17577.84,9422.78,0.0,0
33934,33934,F,36,Pública,5723.0,1225.32,0.0,0.0,3085.1,0
87927,87927,M,33,Privada,5647.0,836.88,16970.72,6600.61,0.0,0
32838,32838,M,31,Privada,5701.0,607.4,17090.83,15286.48,0.0,0
4130,4130,M,32,Autônomo,5566.0,868.7,0.0,0.0,896.48,0
43305,43305,F,31,Autônomo,4702.0,417.51,14576.68,8151.63,0.0,0
8631,8631,F,32,Privada,5494.0,896.38,0.0,0.0,3909.28,0
41991,41991,F,28,Autônomo,4940.0,939.23,0.0,0.0,2787.28,0
91220,91220,F,30,Privada,5169.5,549.05,0.0,0.0,7039.19,1
46555,46555,M,38,Privada,6454.0,1045.88,0.0,0.0,1943.17,0
33034,33034,M,34,Privada,5767.3,759.63,0.0,0.0,1789.72,1
64595,64595,F,34,Privada,5617.36,377.49,0.0,0.0,4890.05,1
95806,95806,M,34,Pública,5384.0,898.2,16184.93,5530.71,0.0,0
6163,6163,F,38,Privada,6442.0,1500.33,0.0,0.0,3427.28,0
80333,80333,F,27,Privada,5004.0,842.97,14817.91,7583.34,0.0,0
3100,3100,M,34,Privada,5652.0,1006.7,0.0,0.0,2352.92,0
40635,40635,M,33,Pública,5481.0,904.88,0.0,0.0,3569.44,0
42759,42759,M,38,Privada,6470.0,998.66,19479.91,9005.66,0.0,0
76927,76927,F,27,Autônomo,4951.0,305.24,0.0,0.0,3059.33,0
11092,11092,M,29,Pública,5225.0,622.51,15702.5,7680.02,0.0,0
98190,98190,F,26,Autônomo,4636.0,679.72,0.0,0.0,0.0,0
18551,18551,F,31,Privada,5108.0,764.73,0.0,0.0,1999.51,0
52293,52293,F,26,Autônomo,4577.58,346.88,0.0,0.0,1834.22,1
94771,94771,F,30,Pública,5315.0,853.68,0.0,0.0,2840.29,0
85900,85900,F,32,Privada,5711.0,570.6,0.0,0.0,2138.36,0
42968,42968,M,36,Privada,6095.0,1509.07,0.0,0.0,4216.55,0
31362,31362,M,32,Privada,5827.0,703.79,0.0,0.0,2298.39,0
35445,35445,F,32,Privada,5325.0,1015.72,15959.71,7141.27,0.0,0
44786,44786,M,33,Privada,5539.94,539.25,0.0,0.0,6901.08,1
99849,99849,F,29,Pública,5108.0,866.22,0.0,0.0,5072.76,0
41544,41544,M,32,Privada,5744.0,857.94,0.0,0.0,1075.02,0
75730,75730,F,34,Pública,5374.0,1257.84,16107.44,13594.48,0.0,0
82806,82806,F,31,Privada,5554.0,867.0,0.0,0.0,1726.84,0
96049,96049,M,42,Privada,6717.0,1552.96,0.0,0.0,4483.58,0
50542,50542,M,36,Autônomo,5822.0,1132.48,0.0,0.0,3695.27,0
82640,82640,F,29,Pública,5029.0,779.87,0.0,0.0,3882.68,0
65803,65803,M,32,Privada,5507.0,743.99,16524.45,10084.76,0.0,0
65645,65645,M,33,Privada,5828.06,494.86,0.0,0.0,3622.81,1
53270,53270,M,34,Privada,5501.72,213.7,0.0,0.0,909.0,1
57207,57207,M,30,Autônomo,5069.0,443.67,0.0,0.0,2040.52,0
93153,93153,M,34,Privada,5758.0,984.75,0.0,0.0,1496.87,0
35291,35291,F,32,Privada,5665.0,1042.99,17397.99,12393.16,0.0,0
70220,70220,F,26,Autônomo,4707.0,736.72,14204.45,10322.25,0.0,0
88685,88685,M,28,Pública,5236.0,1063.17,0.0,0.0,4538.14,0
2057,2057,F,28,Autônomo,5091.0,729.96,0.0,0.0,0.0,0
69469,69469,F,32,Privada,5473.0,716.09,0.0,0.0,779.3,0
23483,23483,M,34,Privada,5730.06,812.2,0.0,0.0,9219.55,1
99905,99905,M,31,Autônomo,5240.0,1115.64,0.0,0.0,1809.22,0
97753,97753,M,30,Autônomo,5158.72,792.98,0.0,0.0,487.34,1
62277,62277,F,34,Privada,6001.0,1308.34,0.0,0.0,3317.83,0
62834,62834,F,32,Privada,5434.1,375.34,0.0,0.0,2004.87,1
48282,48282,M,32,Privada,5769.0,1096.39,0.0,0.0,1619.49,0
73462,73462,M,33,Autônomo,5542.88,584.93,0.0,0.0,4840.39,1
13710,13710,F,31,Privada,5285.0,397.49,0.0,0.0,4104.6,0
53357,53357,M,33,Pública,5520.0,806.57,16359.77,10269.3,0.0,0
45868,45868,M,33,Privada,5937.0,513.97,0.0,0.0,2878.81,0
48803,48803,F,30,Pública,5200.0,562.44,15439.66,9843.22,0.0,0
65016,65016,F,30,Privada,5188.0,545.8,0.0,0.0,3248.36,0
25454,25454,M,29,Pública,5254.0,421.97,0.0,0.0,3050.09,0
2043,2043,M,36,Privada,5700.66,627.18,0.0,0.0,2221.11,1
31609,31609,M,35,Privada,5731.0,1108.12,0.0,0.0,3676.08,0
56912,56912,F,35,Privada,5608.0,1150.18,0.0,0.0,2242.87,0
21525,21525,M,37,Privada,5892.0,959.48,0.0,0.0,5621.69,0
29405,29405,F,30,Pública,5134.0,746.9,0.0,0.0,3705.05,0
52990,52990,M,30,Privada,5605.0,951.13,0.0,0.0,3022.53,0
9922,9922,M,34,Privada,5983.0,902.78,0.0,0.0,3453.23,0
73044,73044,F,33,Pública,5201.0,1078.51,0.0,0.0,2668.86,0
21894,21894,M,36,Privada,5879.0,983.51,17505.65,10604.65,0.0,0
77081,77081,F,27,Autônomo,4477.62,298.26,0.0,0.0,4847.18,1
27177,27177,F,33,Privada,5832.0,1124.24,0.0,0.0,3983.33,0
57332,57332,F,31,Pública,5443.0,785.02,0.0,0.0,2725.89,0
26511,26511,M,29,Pública,5229.0,880.99,0.0,0.0,3809.25,0
83678,83678,M,29,Pública,5191.0,538.27,0.0,0.0,3764.33,0
58154,58154,F,28,Pública,5021.52,494.66,0.0,0.0,5194.42,1
4623,4623,F,31,Privada,5364.52,520.44,0.0,0.0,2419.64,1
21213,21213,F,31,Privada,5476.24,628.77,0.0,0.0,1946.59,1
40598,40598,F,29,Privada,5215.0,320.78,0.0,0.0,992.93,0
87542,87542,F,29,Pública,5077.0,512.49,0.0,0.0,5456.84,0
24359,24359,F,34,Privada,5704.0,980.04,0.0,0.0,6636.52,0
90851,90851,M,34,Pública,5682.0,854.58,0.0,0.0,3157.16,0
72279,72279,F,28,Autônomo,4831.0,462.79,0.0,0.0,3341.38,0
25936,25936,F,25,Autônomo,4543.28,408.39,0.0,0.0,3822.78,1
71124,71124,M,36,Pública,5620.3,648.26,0.0,0.0,3144.48,1
25804,25804,M,31,Privada,5655.0,583.8,0.0,0.0,2356.18,0
89227,89227,F,27,Autônomo,5028.0,751.55,15080.13,13667.36,0.0,0
41030,41030,M,32,Pública,5297.0,824.4,0.0,0.0,4043.6,0
8859,8859,F,29,Pública,5096.0,481.4,0.0,0.0,3439.46,0
94087,94087,F,27,Privada,5332.0,724.39,0.0,0.0,1729.75,0
50762,50762,M,34,Privada,5777.0,960.8,0.0,0.0,5252.64,0
76473,76473,M,34,Privada,5900.0,803.49,17607.71,11884.23,0.0,0
36415,36415,F,28,Pública,5148.0,530.1,15587.89,12449.62,0.0,0
61204,61204,M,35,Privada,5572.0,862.69,16774.59,16049.51,0.0,0
23060,23060,M,37,Privada,6106.0,1560.28,18289.7,11257.91,0.0,0
27046,27046,M,37,Privada,5740.0,822.08,0.0,0.0,3964.1,0
75745,75745,M,33,Privada,5520.34,817.98,0.0,0.0,1185.47,1
51212,51212,M,31,Privada,5498.0,927.78,0.0,0.0,3843.44,0
99396,99396,M,37,Privada,5941.0,546.94,17456.38,9637.71,0.0,0
46248,46248,M,33,Privada,5734.0,969.21,17143.5,9918.21,0.0,0
63319,63319,M,27,Autônomo,5072.0,529.18,0.0,0.0,3065.64,0
14777,14777,M,33,Privada,5930.0,1123.69,17887.96,7336.04,0.0,0
68265,68265,F,31,Privada,5264.56,685.71,0.0,0.0,4093.01,1
86353,86353,M,33,Privada,5687.92,844.19,0.0,0.0,2881.06,1
62240,62240,F,30,Privada,5160.68,304.27,0.0,0.0,1216.26,1
38823,38823,M,34,Privada,6033.0,779.28,0.0,0.0,453.21,0
55590,55590,M,32,Privada,5554.0,912.0,0.0,0.0,2288.18,0
73190,73190,M,36,Privada,6089.0,1271.53,0.0,0.0,2102.3,0
46663,46663,F,33,Privada,5616.38,824.05,0.0,0.0,3727.22,1
39590,39590,M,34,Pública,5823.0,640.42,0.0,0.0,2117.16,0
61876,61876,M,36,Privada,5789.0,562.68,0.0,0.0,4887.55,0
97200,97200,M,31,Pública,5118.54,413.1,0.0,0.0,621.1,1
89779,89779,M,31,Privada,5672.0,699.59,0.0,0.0,4538.02,0
86872,86872,F,30,Pública,5169.0,873.66,0.0,0.0,4789.57,0
49931,49931,M,38,Privada,6104.0,1044.49,0.0,0.0,1535.79,0
95021,95021,F,30,Privada,5391.0,974.53,0.0,0.0,3969.58,0
27440,27440,M,38,Privada,5868.24,1016.92,0.0,0.0,1892.67,1
56284,56284,M,34,Privada,5749.66,713.38,0.0,0.0,3840.26,1
70717,70717,M,36,Privada,5935.0,950.76,0.0,0.0,1552.48,0
81697,81697,M,33,Privada,5606.0,946.93,0.0,0.0,3858.43,0
80685,80685,M,33,Privada,5945.0,1007.23,0.0,0.0,3354.53,0
86555,86555,F,31,Privada,5111.68,769.31,0.0,0.0,2112.81,1
74941,74941,F,29,Pública,5232.0,700.26,0.0,0.0,2311.31,0
86062,86062,F,28,Pública,5150.0,963.14,0.0,0.0,4097.9,0
87347,87347,F,25,Autônomo,4573.0,252.12,13642.57,11621.01,0.0,0
41355,41355,F,28,Privada,5160.0,732.82,0.0,0.0,4195.86,0
57562,57562,F,29,Privada,5108.0,249.88,15376.82,12010.4,0.0,0
26069,26069,F,30,Pública,5439.0,920.72,0.0,0.0,2366.59,0
11736,11736,M,30,Pública,5479.0,946.15,0.0,0.0,1042.08,0
22426,22426,F,31,Pública,5274.0,682.08,0.0,0.0,6398.66,0
48354,48354,M,34,Privada,5569.0,743.72,0.0,0.0,1818.88,0
39899,39899,M,31,Pública,5484.0,1217.81,0.0,0.0,3330.88,0
